,logLikelihood,Gene,AccNum
2842,-20.208433879728485,CAPZA1,NM_006135
2843,-20.20878752338562,PLPBP,NM_001349346
2844,-20.209477391247518,PSME1,NM_176783
2845,-20.20955039266509,NELFCD,NM_198976
2846,-20.210353826196666,NUP58,NM_014089
2847,-20.210973851190268,RABL3,NM_173825
2848,-20.211538347580476,YTHDF2,NM_016258
2849,-20.215131697313478,MESD,NM_015154
2850,-20.21555360149086,RSBN1L,NM_198467
2851,-20.217299769654794,NUDT6,NM_007083
2852,-20.217526105861403,RPL18A,NM_000980
2853,-20.218612261523557,CAD,NM_004341
2854,-20.220028869857472,POLR3A,NM_007055
2855,-20.220236306479837,CPNE3,NM_003909
2856,-20.22073123697694,AIG1,NM_001286588
2857,-20.220882057903143,PIM3,NM_001001852
2858,-20.221168398741437,TBK1,NM_013254
2859,-20.22193517881566,SRRM2,NM_016333
2860,-20.224180584789604,ADPGK,NM_031284
2861,-20.224928454846385,PLEK,NM_002664
2862,-20.225010407974057,HDDC2,NM_016063
2863,-20.225318990269724,GLG1,NM_001145667
2864,-20.22577847077565,USP22,NM_015276
2865,-20.226189959078614,SEPSECS,NM_016955
2866,-20.228068140244055,EXOSC9,NM_001034194
2867,-20.2285900217262,ACAT2,NM_001303253
2868,-20.228900736107825,RAB11B,NM_004218
2869,-20.229951478306422,C19orf57,NM_001345843
2870,-20.230994071438193,HIST2H2BF,NM_001161334
2871,-20.232048329045327,CYB5R1,NM_016243
2872,-20.233031596682185,TPST2,NM_001008566
2873,-20.23325693837229,RPS23,NM_001025
2874,-20.233634430265333,AGPAT4,NM_020133
2875,-20.233731995878582,TM9SF3,NM_020123
2876,-20.234001013544678,CCDC130,NM_001320566
2877,-20.2341993173411,DDX17,NM_001098504
2878,-20.23574297070609,JADE2,NM_001289984
2879,-20.237644019840282,RBBP5,NM_005057
2880,-20.238891056803602,GK5,NM_001039547
2881,-20.24045893966055,AP2A2,NM_001242837
2882,-20.240863322012938,EPB42,NM_000119
2883,-20.241194769913893,PARP2,NM_005484
2884,-20.24482854998912,PEX16,NM_004813
2885,-20.245819659948804,GGCX,NM_000821
2886,-20.247264328136357,SPPL2A,NM_032802
2887,-20.24762473677236,UBE4B,NM_001105562
2888,-20.24855240482838,IPO13,NM_014652
2889,-20.248645571395343,LDHA,NM_001165414
2890,-20.24919841392011,SP100,NM_001080391
2891,-20.24943829005983,UBE2H,NM_003344
2892,-20.249532996020534,THAP4,NM_015963
2893,-20.249796717601317,TREML2,NM_024807
2894,-20.24983282991074,RBCK1,NM_031229
2895,-20.250366100608606,ALG10B,NM_001013620
2896,-20.25088441922154,GFOD1,NM_018988
2897,-20.25105440652846,SYK,NM_003177
2898,-20.251261080867188,KIN,NM_012311
2899,-20.25129446566132,PPP1CC,NM_002710
2900,-20.251437317799,CD47,NM_001777
2901,-20.25164395545787,ATP5IF1,NM_178191
2902,-20.25177441786101,CD44,NM_000610
2903,-20.252266328343225,PHC2,NM_198040
2904,-20.25234040241733,STX16,NM_001001433
2905,-20.25287377784878,TMCO6,NM_001300980
2906,-20.253836485523777,KDM5A,NM_001042603
2907,-20.254002565326793,WDR92,NM_138458
2908,-20.254447854552332,RAP2A,NM_021033
2909,-20.254545675917385,ANKRD52,NM_173595
2910,-20.258672087718164,GCC2,NM_181453
2911,-20.259873838758985,CCT7,NM_001166285
2912,-20.261497015020282,SNX29,NM_032167
2913,-20.261597134104242,LAMTOR3,NM_021970
2914,-20.261657374207594,SLC39A3,NM_213568
2915,-20.264612513323897,SS18L2,NM_016305
2916,-20.26579651597451,ADCY3,NM_001320613
2917,-20.269490300649494,EGFL7,NM_016215
2918,-20.269756918658448,RPS24,NM_001142285
2919,-20.270554380785903,TRMT6,NM_015939
2920,-20.270880288903303,EIF2AK3,NM_004836
2921,-20.273081990487125,FUBP1,NM_001303433
2922,-20.27443029490547,PMPCB,NM_004279
2923,-20.274868949943855,CENPV,NM_181716
2924,-20.275078032775728,NDUFA4,NM_002489
2925,-20.27597576317408,LDLR,NM_000527
2926,-20.277020340450363,MGEA5,NM_012215
2927,-20.27803821143212,ZNF513,NM_144631
2928,-20.2788627156222,CLK1,NM_001162407
2929,-20.279103649396944,ANXA5,NM_001154
2930,-20.28063381002537,THYN1,NM_014174
2931,-20.28081776889458,MRPL27,NM_016504
2932,-20.281036752499507,C17orf53,NM_024032
2933,-20.28162023013124,CGRRF1,NM_006568
2934,-20.28207116283851,RNF130,NM_018434
2935,-20.28286392737612,PFDN5,NM_002624
2936,-20.28384223528613,FURIN,NM_001289824
2937,-20.28399044539764,RANGAP1,NM_001278651
2938,-20.284025769619625,PICALM,NM_007166
2939,-20.284079326662123,JTB,NM_006694
2940,-20.284352952976185,RAD9A,NM_004584
2941,-20.284775652067495,SLC27A2,NM_003645
2942,-20.2850443950946,PDAP1,NM_014891
2943,-20.285335047805187,NMT1,NM_021079
2944,-20.2858301536758,EIF3E,NM_001568
2945,-20.28612720202798,VHL,NM_001354723
2946,-20.287862571388395,VAMP2,NM_001330125
2947,-20.287911414415372,SARNP,NM_033082
2948,-20.289759575221026,ADAMTSL4,NM_001288608
2949,-20.29013293666193,TPCN2,NM_139075
2950,-20.291201830117817,NCKIPSD,NM_016453
2951,-20.291515316268402,MYH9,NM_002473
2952,-20.291972384340546,SH3GLB2,NM_001287045
2953,-20.29313700358355,UBE2L3,NM_003347
2954,-20.293258531563634,TXNDC12,NM_015913
2955,-20.29378385880802,SLC12A4,NM_005072
2956,-20.29419936181689,PRSS57,NM_214710
2957,-20.296176383535553,GYPC,NM_001256584
2958,-20.297492928738123,MS4A3,NM_006138
2959,-20.298009658939026,GBA2,NM_001330660
2960,-20.298023815125937,CHD8,NM_001170629
2961,-20.298417672614956,RTCB,NM_014306
2962,-20.298596301672656,AP5Z1,NM_014855
2963,-20.29975422976113,PITHD1,NM_020362
2964,-20.300040950550898,CKAP2L,NM_152515
2965,-20.300755667246413,ANP32A,NM_006305
2966,-20.300906599685746,ADK,NM_001123
2967,-20.301130059248752,INTS3,NM_023015
2968,-20.301780441289978,TMEM109,NM_024092
2969,-20.302298532116346,FUCA1,NM_000147
2970,-20.306006816608832,ATP5ME,NM_007100
2971,-20.30718878254162,ST13,NM_003932
2972,-20.30781374034757,MRS2,NM_001286264
2973,-20.308717030495767,TMED1,NM_006858
2974,-20.309227049037663,CDK2AP1,NM_004642
2975,-20.31007736166973,SKIV2L,NM_006929
2976,-20.31084397492827,MRPL4,NM_146388
2977,-20.31167981581775,GPR107,NM_001136557
2978,-20.31239565129015,ABCB8,NM_001282291
2979,-20.312561554387663,YIPF3,NM_015388
2980,-20.312847820653268,TLN1,NM_006289
2981,-20.314180129916522,UBIAD1,NM_001330349
2982,-20.315153206128567,TUBB6,NM_001303530
2983,-20.31671434257875,IFI35,NM_005533
2984,-20.317548722704476,SEPT7,NM_001011553
2985,-20.32084208928098,TROAP,NM_005480
2986,-20.321383006560303,SHPK,NM_013276
2987,-20.3228451785575,CCDC94,NM_018074
2988,-20.323108567548534,CSF1,NM_000757
2989,-20.32531793216322,CD14,NM_001174104
2990,-20.325718087108175,GPANK1,NM_001199237
2991,-20.32800614005231,PGAP3,NM_033419
2992,-20.331833386515605,ZNF436,NM_001077195
2993,-20.33299010833296,FAM207A,NM_058190
2994,-20.334735870571727,PSMD1,NM_002807
2995,-20.335041302852456,EIF6,NM_181468
2996,-20.335953729760405,QPRT,NM_014298
2997,-20.33718816887267,UTP6,NM_018428
2998,-20.338093017511852,SRF,NM_003131
2999,-20.341189215570605,VTA1,NM_016485
3000,-20.34224477785569,COG5,NM_001161520
3001,-20.342658576497133,DCTN1,NM_004082
3002,-20.343439341359797,PRPF4B,NM_003913
3003,-20.344827943229273,UBE2G2,NM_182688
3004,-20.345070822769163,PLTP,NM_006227
3005,-20.34568536508036,ELP2,NM_001242875
3006,-20.347225965660748,RTF1,NM_015138
3007,-20.347441503328877,EBAG9,NM_004215
3008,-20.348581307833832,PIGK,NM_005482
3009,-20.348599310966456,WDR34,NM_052844
3010,-20.349192479401843,NFXL1,NM_001278624
3011,-20.350519151540897,MLYCD,NM_012213
3012,-20.350893314830547,INPP5F,NM_014937
3013,-20.35115569987632,CARD6,NM_032587
3014,-20.352659465918407,ZKSCAN3,NM_001242894
3015,-20.352756753219783,PAPOLA,NM_001252007
3016,-20.353178051490403,TRAF2,NM_021138
3017,-20.354303909991177,HACL1,NM_012260
3018,-20.354516186760375,AGTRAP,NM_001040197
3019,-20.354987945145194,PAF1,NM_019088
3020,-20.357706917999995,TBPL1,NM_001253676
3021,-20.358434557979226,WASHC3,NM_016053
3022,-20.358636717203982,DDX23,NM_004818
3023,-20.359334571944018,INF2,NM_022489
3024,-20.35952464244368,GINS1,NM_021067
3025,-20.36009120567868,SNRNP48,NM_152551
3026,-20.360098740850926,MGST2,NM_001204366
3027,-20.3619798333843,ZNF620,NM_175888
3028,-20.36283560980015,ITPKC,NM_025194
3029,-20.3628899660074,A4GALT,NM_001318038
3030,-20.365779446487775,TRMT2A,NM_001331039
3031,-20.365883581818462,LENG8,NM_052925
3032,-20.365932115396696,PI4K2B,NM_018323
3033,-20.36622997182086,ATAD5,NM_024857
3034,-20.366689065436056,DAZAP2,NM_014764
3035,-20.36674021838477,ARFGAP3,NM_014570
3036,-20.367161638931524,HPRT1,NM_000194
3037,-20.367164679572024,ZSCAN32,NM_001324340
3038,-20.368581566117427,CARD9,NM_052813
3039,-20.368626555243477,PRC1,NM_003981
3040,-20.368695650212512,RPAP2,NM_024813
3041,-20.369006720409143,MCM7,NM_001278595
3042,-20.36934907839776,RBSN,NM_022340
3043,-20.370327204363935,DIAPH2,NM_006729
3044,-20.37075102570263,B4GALT3,NM_001199873
3045,-20.37116446350214,ARSB,NM_000046
3046,-20.371206518725444,PAQR4,NM_152341
3047,-20.37184648161192,CDC5L,NM_001253
3048,-20.37185506271727,CRIPT,NM_014171
3049,-20.372505997315557,CHEK2,NM_001005735
3050,-20.372641901594175,PLEKHG4,NM_001129727
3051,-20.374338404360152,HIST1H2BK,NM_080593
3052,-20.374516908259515,DNAJC5,NM_025219
3053,-20.37471015020877,NR2C2,NM_003298
3054,-20.374813585917828,STARD3,NM_006804
3055,-20.376644066675514,CAPZA2,NM_006136
3056,-20.377730459476556,C2orf68,NM_001013649
3057,-20.37773181872867,SLC25A32,NM_030780
3058,-20.378038467838582,OTULIN,NM_138348
3059,-20.378107219532115,CASP9,NM_001229
3060,-20.37981307916049,LCORL,NM_153686
3061,-20.380410598150753,SSB,NM_001294145
3062,-20.380579659486433,WEE1,NM_003390
3063,-20.384992373673988,ODF2,NM_001351580
3064,-20.38539348242628,C19orf25,NM_152482
3065,-20.38599820654472,MED28,NM_025205
3066,-20.38680716006539,ZNF567,NM_001322914
3067,-20.38725028056591,ATP11A,NM_015205
3068,-20.387540836915964,HSP90AA1,NM_001017963
3069,-20.387653847959168,CLPX,NM_006660
3070,-20.387675755323645,PPP5C,NM_006247
3071,-20.38812359104401,USP21,NM_001014443
3072,-20.38823082089849,DBF4,NM_006716
3073,-20.38833162582574,ATAD2B,NM_001354107
3074,-20.388345429955955,FCHSD2,NM_014824
3075,-20.38838380961837,NLN,NM_020726
3076,-20.388946959819425,PDCD7,NM_005707
3077,-20.389017194453015,HIST1H3H,NM_003536
3078,-20.38931182384904,FBXL5,NM_012161
3079,-20.38985419982109,BICRA,NM_015711
3080,-20.39030463171974,TMEM39A,NM_018266
3081,-20.3903312689043,GNG2,NM_053064
3082,-20.390340297282776,REX1BD,NM_001100418
3083,-20.392204216446444,HDC,NM_002112
3084,-20.39320905083276,RRP15,NM_016052
3085,-20.394461994668568,TIAL1,NM_001323964
3086,-20.394849400675188,TOP2A,NM_001067
3087,-20.395568971533557,COA3,NM_001040431
3088,-20.39567138296232,RNASEH2A,NM_006397
3089,-20.395738282991836,HIST1H1B,NM_005322
3090,-20.39670952997423,MRPL20,NM_001318485
3091,-20.39672298723185,ATG3,NM_001278712
3092,-20.398667460469298,ADGRE5,NM_078481
3093,-20.398876048534387,ESS2,NM_022719
3094,-20.39941472958098,SELPLG,NM_001206609
3095,-20.402252588421263,ENY2,NM_020189
3096,-20.40297226908531,KIAA2013,NM_138346
3097,-20.403142492266472,ZBTB48,NM_005341
3098,-20.404292485240273,SNX8,NM_013321
3099,-20.404295692067716,CASS4,NM_001164116
3100,-20.4046936337003,MGST3,NM_004528
3101,-20.40486967741136,ABHD8,NM_024527
3102,-20.40515483999779,SPRTN,NM_001010984
3103,-20.406657943758606,OPA1,NM_130837
3104,-20.408689030088652,GTF2B,NM_001514
3105,-20.41050233154723,GINS4,NM_032336
3106,-20.410849509878872,KLHL26,NM_001345982
3107,-20.41158569332026,POMK,NM_032237
3108,-20.412027260739798,LETM1,NM_012318
3109,-20.41235189565422,CHD7,NM_017780
3110,-20.41282963691478,SAP30BP,NM_001301855
3111,-20.41355690114776,RRP36,NM_033112
3112,-20.41375556837298,SIRT3,NM_012239
3113,-20.41536032635177,WRAP73,NM_017818
3114,-20.416352886030225,POGLUT1,NM_152305
3115,-20.416760911815665,WDR83,NM_001099737
3116,-20.41779494874313,CENPW,NM_001286524
3117,-20.41903803252729,LYL1,NM_005583
3118,-20.421932268682898,MTSS1,NM_001282971
3119,-20.42426346483739,DENND2D,NM_024901
3120,-20.42443975518772,CHEK1,NM_001114122
3121,-20.42534566310313,DCLRE1B,NM_022836
3122,-20.425598959482897,RAB4A,NM_004578
3123,-20.427860116000645,PIK3CD,NM_001350234
3124,-20.428150382230434,ZNF81,NM_007137
3125,-20.431239690380522,CGAS,NM_138441
3126,-20.431574588914494,SPATA5L1,NM_024063
3127,-20.43254205938225,ZNF142,NM_001105537
3128,-20.432716967623488,COX17,NM_005694
3129,-20.433604947365293,CRCP,NM_014478
3130,-20.435492949512252,LGALS9,NM_009587
3131,-20.436500785609656,TRAIP,NM_005879
3132,-20.437153390546584,FBXO30,NM_032145
3133,-20.437734626166755,NEDD1,NM_152905
3134,-20.437758610366338,CDC23,NM_004661
3135,-20.43830082414791,PRELID3B,NM_016045
3136,-20.43866302088098,ZC3H4,NM_015168
3137,-20.439328203408277,DOK3,NM_001144875
3138,-20.440715595438732,TNK2,NM_005781
3139,-20.441301775429185,DBT,NM_001918
3140,-20.44138395132277,THAP3,NM_138350
3141,-20.441593744512026,TAB3,NM_152787
3142,-20.442874633140153,ZNF511,NM_145806
3143,-20.444091732585584,PRADC1,NM_032319
3144,-20.445034339494907,PRKCI,NM_002740
3145,-20.44541267738542,ZNF622,NM_033414
3146,-20.446183264069152,TUBB4B,NM_006088
3147,-20.44673686937162,EPRS,NM_004446
3148,-20.44751631148282,VPS35,NM_018206
3149,-20.44801293741761,CUX1,NM_001202543
3150,-20.448668336041962,PLRG1,NM_002669
3151,-20.449346315028524,SNAPC2,NM_003083
3152,-20.449686003633925,SSNA1,NM_003731
3153,-20.451006267027978,NAF1,NM_138386
3154,-20.452321744753107,ATP2B4,NM_001001396
3155,-20.455585891577428,CAMTA1,NM_015215
3156,-20.456733172156326,ELOF1,NM_032377
3157,-20.456905691368032,MFAP1,NM_005926
3158,-20.457951238146155,THAP1,NM_018105
3159,-20.46011561177876,RNF34,NM_194271
3160,-20.460328143074186,PPP2R5C,NM_001352913
3161,-20.46069362455223,SMS,NM_004595
3162,-20.461560135976104,RFT1,NM_052859
3163,-20.463245635682494,ORMDL3,NM_001320801
3164,-20.46342983125099,DDX51,NM_175066
3165,-20.46723045091753,MAPRE1,NM_012325
3166,-20.468410668671083,HIST1H2BD,NM_138720
3167,-20.4697362923862,BUB1,NM_004336
3168,-20.470069303760198,AFF4,NM_014423
3169,-20.47022626198048,HSPA13,NM_006948
3170,-20.470745208616265,RSU1,NM_012425
3171,-20.471452172297397,HK2,NM_000189
3172,-20.472538339003012,ABCB7,NM_004299
3173,-20.47305498631805,CDC14A,NM_001319210
3174,-20.473361995969636,MAFG,NM_032711
3175,-20.47466762275344,NOP53,NM_015710
3176,-20.475356950386995,SMARCA5,NM_003601
3177,-20.47561111446828,TMEM87B,NM_032824
3178,-20.476191926243057,PRPSAP2,NM_001353100
3179,-20.477000007062582,COX6C,NM_004374
3180,-20.477015750477207,ACSF2,NM_001288968
3181,-20.47839225283105,PLEKHH3,NM_024927
3182,-20.478673499372388,PIGQ,NM_004204
3183,-20.479213438831582,LYST,NM_001301365
3184,-20.479442212877093,PLA2G15,NM_012320
3185,-20.481534883227166,AMMECR1,NM_001171689
3186,-20.48178628670739,KLC4,NM_201522
3187,-20.48182188434393,REEP4,NM_025232
3188,-20.482006897049978,LSP1,NM_001242932
3189,-20.48211310917431,MRPS28,NM_014018
3190,-20.482650910358142,FAM131A,NM_144635
3191,-20.484406650723834,COX14,NM_001257134
3192,-20.48558206645776,BAG6,NM_004639
3193,-20.486729901231964,CD164,NM_006016
3194,-20.486939931756737,PDZD8,NM_173791
3195,-20.48696821898853,HELZ2,NM_001037335
3196,-20.48813627441959,MICAL2,NM_001282666
3197,-20.49067418006914,MNS1,NM_018365
3198,-20.49130334954814,NCS1,NM_014286
3199,-20.491321653783,RILP,NM_031430
3200,-20.4914262284038,CHCHD5,NM_032309
3201,-20.492653850875104,LRP6,NM_002336
3202,-20.49404752863535,GPALPP1,NM_001316951
3203,-20.494325034003932,COIL,NM_004645
3204,-20.494376337487225,KNSTRN,NM_001142761
3205,-20.495529705572842,UBE2Q1,NM_017582
3206,-20.496403886440024,AHR,NM_001621
3207,-20.498775276748354,DDX1,NM_004939
3208,-20.501891523993198,RRP1,NM_003683
3209,-20.502304076156395,CCNB2,NM_004701
3210,-20.502436908196582,MCUB,NM_017918
3211,-20.503241510632968,PTPN11,NM_001330437
3212,-20.50380104750588,PLCL2,NM_015184
3213,-20.50382909117857,ING3,NM_019071
3214,-20.503905846286443,AIP,NM_003977
3215,-20.504683719219624,AKAP8,NM_005858
3216,-20.505354716972068,PSMD9,NM_002813
3217,-20.506320029914896,RPL24,NM_000986
3218,-20.507173165756665,MID1IP1,NM_021242
3219,-20.507383542435385,MTFP1,NM_016498
3220,-20.507962147396444,MLXIP,NM_014938
3221,-20.508489376229342,SURF2,NM_017503
3222,-20.508567331003054,BET1,NM_005868
3223,-20.508747147095296,PKD2,NM_000297
3224,-20.50903056203469,CSTF3,NM_001326
3225,-20.510924042362845,REXO2,NM_015523
3226,-20.51231915598898,SLC25A39,NM_001143780
3227,-20.514329725687666,SLC1A5,NM_005628
3228,-20.51442042562334,RICTOR,NM_001285439
3229,-20.51552478115961,NDUFA3,NM_004542
3230,-20.51692727691472,CARM1,NM_199141
3231,-20.517532270152685,ADCY7,NM_001114
3232,-20.51986177432363,THOC1,NM_005131
3233,-20.52086619785418,UNK,NM_001080419
3234,-20.52191984385209,MTR,NM_000254
3235,-20.52193364373214,CCNG2,NM_004354
3236,-20.524252017598783,KIAA0141,NM_014773
3237,-20.524829665203566,WDR20,NM_001353657
3238,-20.526785047042925,WDR33,NM_018383
3239,-20.527266088495278,HAUS5,NM_015302
3240,-20.52960599720897,PHB,NM_001281715
3241,-20.530164682950456,PPP2R3C,NM_017917
3242,-20.530324066081022,CCND2,NM_001759
3243,-20.530627381646948,TMEM258,NM_014206
3244,-20.53089192583023,PLCG2,NM_002661
3245,-20.533063508729143,TAF10,NM_006284
3246,-20.533243610490413,RAC1,NM_018890
3247,-20.53434507275913,DEDD2,NM_133328
3248,-20.535879162365795,SH3BP2,NM_001145855
3249,-20.536013566126524,JUP,NM_001352773
3250,-20.536368943145984,STIP1,NM_001282652
3251,-20.537123472732027,TADA1,NM_053053
3252,-20.53886696927497,CLYBL,NM_206808
3253,-20.53901931672766,BDP1,NM_018429
3254,-20.53917455933003,SZT2,NM_015284
3255,-20.539785915056353,TAZ,NM_001303465
3256,-20.542147116342395,RXRB,NM_001270401
3257,-20.542201900267237,BUB3,NM_004725
3258,-20.542790856151566,RAD51C,NM_058216
3259,-20.542936472646428,NSUN2,NM_017755
3260,-20.544751481607125,TMEM161B,NM_001349407
3261,-20.55033844859273,TSC1,NM_000368
3262,-20.552965562380205,DYNLRB1,NM_001319157
3263,-20.554007840839912,HACD4,NM_001321903
3264,-20.554621004482218,TNFRSF10B,NM_003842
3265,-20.555977456150117,SCLY,NM_016510
3266,-20.556300542302868,SSSCA1,NM_001303024
3267,-20.556701807600724,VAPB,NM_004738
3268,-20.55709332689034,ZNF175,NM_007147
3269,-20.558064476888433,SPTY2D1,NM_194285
3270,-20.558824985615104,ZNF574,NM_001330519
3271,-20.559436497342062,EXOC8,NM_175876
3272,-20.5596315908472,FOSL2,NM_005253
3273,-20.559862582908703,UTP18,NM_016001
3274,-20.560488943080706,POLR3B,NM_018082
3275,-20.56143232978622,GATB,NM_004564
3276,-20.561813589983483,CRADD,NM_001320099
3277,-20.563309359032644,SLC41A3,NM_017836
3278,-20.56383110502132,DHX15,NM_001358
3279,-20.563851113180228,RENBP,NM_002910
3280,-20.564435611060986,RAPGEF6,NM_001164386
3281,-20.56451966257564,PRPF31,NM_015629
3282,-20.564685547564004,FTO,NM_001080432
3283,-20.564964170098303,DESI1,NM_015704
3284,-20.568448631433164,ZNF787,NM_001002836
3285,-20.5687180583441,BBS4,NM_033028
3286,-20.571263872235363,CALR,NM_004343
3287,-20.57132167519033,PBX2,NM_002586
3288,-20.57213228817298,ZFAND6,NM_019006
3289,-20.57216224457933,ZMAT2,NM_144723
3290,-20.57226752229162,SMTN,NM_001207018
3291,-20.57240774416005,AMPD3,NM_001025390
3292,-20.572418365822376,RASA3,NM_001320821
3293,-20.57481455629332,PML,NM_033238
3294,-20.57515246330272,ARHGEF39,NM_032818
3295,-20.57552070472547,SMNDC1,NM_005871
3296,-20.57729613898582,KIF1C,NM_006612
3297,-20.577823370708497,SRPRA,NM_003139
3298,-20.578519747858202,PPDPF,NM_024299
3299,-20.57864248446618,C14orf119,NM_017924
3300,-20.578732914503266,APOE,NM_001302688
3301,-20.578906245452803,FAM96B,NM_016062
3302,-20.580123785576973,BLOC1S6,NM_012388
3303,-20.580131590993386,COX5B,NM_001862
3304,-20.581803409981102,MAP7D3,NM_001173517
3305,-20.582326263423365,IFT122,NM_052985
3306,-20.58256342777536,ASPH,NM_004318
3307,-20.58335724660897,BRD4,NM_058243
3308,-20.58540846238512,ZWINT,NM_032997
3309,-20.585610831741423,GMPS,NM_003875
3310,-20.5872181836679,ACOT7,NM_007274
3311,-20.587561838224154,PCBP2,NM_005016
3312,-20.58811271546727,MRPL55,NM_181462
3313,-20.5890044639905,C15orf40,NM_144597
3314,-20.58939852372644,SYDE2,NM_032184
3315,-20.58954987740746,NCOA4,NM_001145260
3316,-20.59050368589738,CNN3,NM_001839
3317,-20.592666523757412,PDCD6,NM_013232
3318,-20.592703567874445,TMEM209,NM_032842
3319,-20.59370098883461,CMSS1,NM_032359
3320,-20.594149909220384,BAZ1A,NM_013448
3321,-20.594436976782784,METTL22,NM_024109
3322,-20.595218955538847,CAMKMT,NM_024766
3323,-20.596185513620743,ECHDC1,NM_001002030
3324,-20.597381701147945,AHNAK,NM_001620
3325,-20.598267159291133,LACTB,NM_171846
3326,-20.599250648432335,CA8,NM_004056
3327,-20.5992568398899,KEAP1,NM_203500
3328,-20.60047243846072,TCERG1,NM_006706
3329,-20.600750988624505,RALY,NM_016732
3330,-20.60345112778151,TCAF1,NM_001206938
3331,-20.60345601788909,ZFP36L2,NM_006887
3332,-20.605292552787134,UBAC2,NM_001144072
3333,-20.605749499128436,TRIM35,NM_171982
3334,-20.60583445868231,DPY19L1,NM_015283
3335,-20.607225697587044,BAP1,NM_004656
3336,-20.609001770007307,SNAPIN,NM_012437
3337,-20.609023652599877,TXLNG,NM_018360
3338,-20.610028431911523,MOB3A,NM_130807
3339,-20.61129761512136,CLSPN,NM_022111
3340,-20.611392131733734,USP3,NM_006537
3341,-20.612655410883928,SETD1A,NM_014712
3342,-20.612857996304733,TRIM26,NM_003449
3343,-20.61376322074302,PCCA,NM_000282
3344,-20.615988817338188,SRA1,NM_001035235
