AccNum,Efficiency
NM_002353,104
NM_001031716,95
NM_001005405,112
NM_001350812,95
NM_012311,86
NM_001040694,83
NM_014808,109
NM_002264,103
NM_005766,119
NM_017998,90
NM_004335,92
NM_001040715,75
NM_001001938,81
NM_004003,60
NM_020299,108
NM_001271675,75
NM_001286646,82
NM_002001,125
NM_001018077,70
NM_000496,106
NM_001322263,113
NM_015464,111
NM_001004135,NaN
NM_001001659,NaN
NM_001005189,NaN
NM_014564,67
NM_001323935,60
NM_001114120,57
NM_175710,102
NM_001319311,NaN
NM_001242896,92
NM_004280,116
NM_016955,85
NM_001099780,115
NM_002801,107
NM_152911,72
NM_001330253,78
NM_181093,91
NM_020680,77
NM_003165,97
NM_007269,113
NM_001272034,113
NM_007108,69
NM_001204858,74
NM_001351943,101
NM_207582,86
NM_014028,68
NM_005983,104
NM_001330004,113
NM_006930,75
NM_005226,110
NM_004230,93
NM_001400,86
NM_015658,112
NM_001128425,103
NM_001001965,NaN
NM_001166215,51
NM_001171868,94
NM_004629,74
NM_001351590,90
NM_001206567,81
NM_000136,115
NM_001348195,73
NM_001286167,85
NM_020189,80
NM_015622,115
NM_020937,81
NM_001114636,111
NM_001523,84
NM_001113378,75
NM_018066,115
NM_007220,82
NM_001739,112
NM_001145206,101
NM_007266,79
NM_001040705,56
NM_001994,88
NM_194247,83
NM_006805,76
NM_031157,85
NM_001216,86
NM_001330497,76
NM_001352910,91
NM_001278515,103
NM_002415,85
NM_177977,84
NM_005913,97
NM_006098,88
NM_001142761,127
NM_001256054,73
NM_001137552,103
NM_006309,105
NM_024611,92
NM_003604,104
NM_006544,111
NM_001346858,87
NM_003749,101
NM_006896,76
NM_024014,89
NM_001079537,125
NM_002141,66
NM_153631,94
NM_006735,81
NM_005522,68
NM_001099408,55
NM_020070,69
NM_023002,82
NM_001351398,108
NM_001178126,77
NM_001128830,114
NM_005296,72
NM_020400,102
NM_002886,87
NM_001256155,67
NM_001243776,110
NM_018131,78
NM_001001563,132
NM_152904,83
NM_001161404,89
NM_033514,110
NM_001193485,110
NM_016608,103
NM_001205288,110
NM_000191,104
NM_198150,84
NM_012102,106
NM_032918,121
NM_147192,95
NM_001277353,85
NM_015149,87
NM_001284350,89
NM_001161616,71
NM_001130965,81
NM_001329424,49
NM_144594,79
NM_181356,70
NM_001004471,76
NM_002156,104
NM_001142644,79
NM_001304799,114
NM_001166339,69
NM_005007,67
NM_001242698,42
NM_001634,77
NM_002740,81
NM_006255,77
NM_000751,75
NM_002737,102
NM_024490,76
NM_025153,125
NM_054013,91
NM_005400,85
NM_001354680,104
NM_002739,102
NM_145653,105
NM_003537,NaN
NM_003531,NaN
NM_001350804,46
NM_001350039,78
NM_003534,NaN
NM_003530,111
NM_003532,NaN
NM_004912,112
NM_001307978,91
NM_001198845,92
NM_001204099,73
NM_207327,111
NM_001271918,81
NM_144634,100
NM_033280,66
NM_022370,98
NM_001199654,111
NM_145691,75
NM_016045,91
NM_020426,99
NM_001296,108
NM_005055,108
NM_182706,102
NM_001071,67
NM_001113756,100
NM_001242802,121
NM_173495,88
NM_175872,108
NM_001013659,95
NM_024544,80
NM_005562,65
NM_001322497,96
NM_007014,116
NM_007013,103
NM_001330677,77
NM_001017920,116
NM_001039966,78
NM_016059,117
NM_001258026,66
NM_032472,68
NM_139126,91
NM_015669,80
NM_001111298,113
NM_139240,78
NM_001242332,NaN
NM_006059,114
NM_002712,97
NM_000049,96
NM_001316325,57
NM_023944,79
NM_153376,83
NM_021187,83
NM_001352086,51
NM_001304958,88
NM_019044,102
NM_001321993,79
NM_001321272,69
NM_152412,75
NM_152360,74
NM_001330519,76
NM_174945,115
NM_024327,72
NM_032679,73
NM_001137548,102
NM_021625,114
NM_001146157,102
NM_018646,NaN
NM_032435,98
NM_001145415,72
NM_031915,92
NM_016113,104
NM_001319137,78
NM_022745,80
NM_013417,103
NM_001912,86
NM_001334,69
NM_001127695,73
NM_147780,87
NM_148170,100
NM_172159,103
NM_001910,100
NM_004732,NaN
NM_001199860,82
NM_001034996,40
NM_006475,112
NM_006809,117
NM_000985,89
NM_001303625,86
NM_000975,127
NM_145243,72
NM_033251,105
NM_182679,102
NM_004630,91
NM_022970,77
NM_001163213,86
NM_001333,92
NM_001335,106
NM_005017,82
NM_001001658,NaN
NM_002090,91
NM_004845,74
NM_002994,91
NM_002993,91
NM_003177,107
NM_000584,87
NM_178449,67
NM_001167986,105
NM_003579,87
NM_212543,86
NM_003179,54
NM_001043229,117
NM_001171689,83
NM_006902,103
NM_001142640,108
NM_016307,81
NM_001162501,41
NM_024501,92
NM_000117,66
NM_002921,129
NM_002509,80
NM_003279,96
NM_198449,76
NM_001323574,102
NM_207102,74
NM_001302493,86
NM_199461,62
NM_181538,NaN
NM_080748,72
NM_005764,79
NM_012064,83
NM_080750,119
NM_022491,75
NM_152869,85
NM_001301078,92
NM_014423,95
NM_002285,74
NM_002025,74
NM_001313959,115
NM_015276,59
NM_052813,87
NM_001351782,77
NM_000196,66
NM_153329,109
NM_032587,92
NM_003251,117
NM_001004739,NaN
NM_032017,91
NM_152321,74
NM_006817,112
NM_004159,82
NM_002637,78
NM_001129890,109
NM_000292,77
NM_018227,79
NM_001161779,96
NM_001329928,97
NM_197941,75
NM_005499,97
NM_003968,112
NM_021189,97
NM_001270481,103
NM_001195138,NaN
NM_001317963,89
NM_032331,118
NM_206914,95
NM_001304467,28
NM_024297,85
NM_024561,71
NM_003344,79
NM_005339,106
NM_152701,96
NM_003969,100
NM_014367,99
NM_054114,78
NM_032693,111
NM_003336,78
NM_002795,85
NM_181801,83
NM_003337,82
NM_001041,116
NM_013243,99
NM_002794,72
NM_004840,93
NM_023079,99
NM_001350793,106
NM_014501,100
NM_001160243,129
NM_152489,102
NM_001310326,48
NM_001001481,NaN
NM_001349852,90
NM_001004752,NaN
NM_003182,100
NM_001039585,73
NM_005435,78
NM_001329941,85
NM_001204830,90
NM_182920,114
NM_001014795,73
NM_203400,94
NM_001128616,98
NM_006829,109
NM_001455,122
NM_002065,104
NM_000843,102
NM_007178,91
NM_016563,75
NM_001029886,97
NM_001358008,90
NM_012477,141
NM_001350575,78
NM_019609,78
NM_020143,77
NM_001256395,70
NM_000921,116
NM_198892,90
NM_138384,75
NM_001163857,74
NM_001755,77
NM_024816,117
NM_001291582,120
NM_001040167,102
NM_001135690,99
NM_001142418,42
NM_001146327,98
NM_001347720,76
NM_002490,86
NM_005001,116
NM_002489,106
NM_001291304,96
NM_001185012,110
NM_004542,100
NM_004541,73
NM_181643,88
NM_181721,93
NM_005833,92
NM_001318195,74
NM_005002,98
NM_001167867,91
NM_003608,84
NM_001204502,91
NM_001143957,72
NM_015103,101
NM_006228,96
NM_001040032,102
NM_001320038,89
NM_001207052,86
NM_198475,65
NM_001348437,91
NM_001010924,83
NM_138402,104
NM_005094,103
NM_001792,80
NM_001321194,78
NM_022340,104
NM_017719,113
NM_001346092,90
NM_001351305,NaN
NM_032858,67
NM_000600,97
NM_000880,101
NM_001354990,80
NM_000879,92
NM_001242369,80
NM_000588,84
NM_001079530,96
NM_000590,110
NM_015177,94
NM_002970,131
NM_001320845,65
NM_002665,80
NM_004416,83
NM_020892,113
NM_178502,88
NM_139317,84
NM_005801,48
NM_001012271,90
NM_004973,89
NM_001969,75
NM_181468,109
NM_004373,109
NM_000237,72
NM_001198533,83
NM_005476,79
NM_019046,111
NM_032217,78
NM_001324355,117
NM_015540,115
NM_001204056,85
NM_002370,75
NM_001145127,95
NM_173576,92
NM_001007524,NaN
NM_183240,98
NM_001040177,98
NM_182541,82
NM_006178,122
NM_001321739,94
NM_017561,129
NM_001045477,129
NM_001009610,64
NM_001355263,70
NM_001278495,70
NM_007068,99
NM_032526,NaN
NM_001099338,70
NM_000242,82
NM_001351179,76
NM_001318943,101
NM_005604,125
NM_001272005,69
NM_005008,109
NM_001007523,NaN
NM_015227,102
NM_000307,118
NM_001308353,78
NM_012263,103
NM_018365,88
NM_001323635,96
NM_020226,68
NM_001809,95
NM_199342,74
NM_033059,70
NM_030946,NaN
NM_031854,70
NM_014661,79
NM_001135647,113
NM_001297435,85
NM_017542,76
NM_001293171,45
NM_006855,86
NM_004708,111
NM_005205,124
NM_013246,59
NM_001346464,98
NM_015100,126
NM_001031720,87
NM_007264,82
NM_015225,70
NM_021222,97
NM_052988,113
NM_025203,66
NM_001322086,33
NM_001080391,113
NM_003631,91
NM_003734,90
NM_016388,80
NM_000362,100
NM_080662,109
NM_003254,104
NM_152268,75
NM_001193582,69
NM_015686,105
NM_018984,105
NM_015078,90
NM_004075,86
NM_000799,100
NM_018323,53
NM_001258274,101
NM_018425,77
NM_152740,113
NM_015565,64
NM_178511,75
NM_001355573,73
NM_001301268,NaN
NM_001012754,120
NM_198514,95
NM_198586,98
NM_025082,114
NM_152761,90
NM_001301159,64
NM_000430,81
NM_001170569,70
NM_018015,78
NM_000239,93
NM_014734,78
NM_017982,98
NM_001304821,73
NM_006569,98
NM_001287005,86
NM_001282640,90
NM_002350,96
NM_001166347,68
NM_001110213,113
NM_001291314,113
NM_001130028,70
NM_014068,84
NM_014069,106
NM_199136,74
NM_001012446,75
NM_001015038,83
NM_015378,126
NM_007190,105
NM_199051,91
NM_021165,82
NM_001242829,82
NM_001286745,52
NM_005462,100
NM_052876,105
NM_173083,113
NM_032430,72
NM_001242498,112
NM_015028,107
NM_024415,83
NM_001320595,80
NM_004397,72
NM_003263,105
NM_006068,113
NM_016562,85
NM_003266,31
NM_003268,116
NM_016610,92
NM_017442,94
NM_006922,98
NM_001329434,108
NM_001354853,118
NM_001354831,117
NM_006526,41
NM_001265597,94
NM_024713,120
NM_001243036,86
NM_002503,102
NM_032997,75
NM_004173,109
NM_003486,113
NM_001008539,96
NM_001098479,115
NM_139239,63
NM_138415,78
NM_031419,90
NM_001199828,86
NM_016374,112
NM_001351356,112
NM_006320,96
NM_001316888,92
NM_020904,54
NM_014680,71
NM_018476,81
NM_033417,111
NM_020455,98
NM_017645,90
NM_001130716,115
NM_152704,60
NM_152698,76
NM_001323631,76
NM_001303143,79
NM_138443,85
NM_152891,75
NM_001282417,90
NM_001352249,77
NM_001008270,97
NM_205860,86
NM_001170423,82
NM_138281,91
NM_005221,93
NM_005222,NaN
NM_183062,NaN
NM_178120,99
NM_004405,104
NM_005220,83
NM_001113203,84
NM_001145772,102
NM_012252,56
NM_007162,94
NM_001010881,59
NM_014335,83
NM_138720,77
NM_003523,NaN
NM_003522,NaN
NM_015237,62
NM_170610,NaN
NM_021062,NaN
NM_003526,NaN
NM_003519,91
NM_003521,NaN
NM_003520,NaN
NM_001353493,77
NM_003524,NaN
NM_003525,NaN
NM_021058,62
NM_080593,87
NM_178833,93
NM_001286813,128
NM_001888,80
NM_005428,77
NM_006113,74
NM_007115,95
NM_021137,77
NM_015920,85
NM_001270508,104
NM_006291,87
NM_001166010,71
NM_001919,105
NM_015206,81
NM_006390,77
NM_017619,123
NM_006391,79
NM_024658,72
NM_002271,70
NM_152715,77
NM_178564,105
NM_001321357,88
NM_015138,58
NM_138287,108
NM_001283035,102
NM_015295,113
NM_175061,96
NM_001348341,44
NM_001009613,88
NM_001142310,80
NM_021240,68
NM_001017930,85
NM_001353448,90
NM_001099678,87
NM_001350955,90
NM_016530,124
NM_001329964,83
NM_001040704,NaN
NM_005370,110
NM_138468,52
NM_033334,44
NM_001010868,107
NM_025218,132
NM_138395,105
NM_172230,102
NM_139285,85
NM_001544,107
NM_001199172,107
NM_152709,98
NM_005197,98
NM_001018072,99
NM_001352769,107
NM_001113738,107
NM_173039,77
NM_001323906,92
NM_133367,96
NM_032390,108
NM_001320910,87
NM_015617,NaN
NM_013276,114
NM_001100876,116
NM_001350106,36
NM_003630,104
NM_001104554,112
NM_152341,106
NM_178422,108
NM_024897,78
NM_001134999,103
NM_178443,105
NM_017671,103
NM_013402,88
NM_001282322,82
NM_021727,100
NM_004265,93
NM_001037500,NaN
NM_016652,87
NM_178128,53
NM_001037633,117
NM_001348362,93
NM_138458,81
NM_004209,71
NM_145294,91
NM_001316309,76
NM_012451,94
NM_021198,60
NM_018698,73
NM_001160167,81
NM_013248,108
NM_005730,50
NM_080916,122
NM_001316,78
NM_032509,113
NM_001001660,65
NM_001008392,76
NM_001257134,85
NM_001347907,78
NM_006556,89
NM_001001668,90
NM_001357063,56
NM_001098527,69
NM_001136538,94
NM_032169,103
NM_001013579,119
NM_001166222,93
NM_000834,95
NM_001031738,99
NM_017807,68
NM_018356,76
NM_001084,104
NM_207315,109
NM_001316320,81
NM_001135586,101
NM_001320099,80
NM_173520,98
NM_144629,107
NM_005223,91
NM_002068,103
NM_152569,29
NM_001105579,74
NM_032307,86
NM_001282670,77
NM_014688,98
NM_152266,64
NM_001098475,85
NM_004248,111
NM_000836,76
NM_006265,105
NM_153840,90
NM_001321971,106
NM_153838,38
NM_001098518,93
NM_207395,98
NM_003940,100
NM_001278594,81
NM_004651,NaN
NM_001032410,83
NM_003269,77
NM_005151,65
NM_001351165,83
NM_001256510,108
NM_001080404,74
NM_145716,104
NM_001256732,102
NM_032627,103
NM_153232,86
NM_001128928,85
NM_001127215,75
NM_004843,80
NM_001039675,95
NM_001033576,100
NM_001291438,68
NM_001164405,NaN
NM_030821,102
NM_001193457,100
NM_031475,92
NM_173798,120
NM_152654,65
NM_020433,85
NM_020655,56
NM_001349295,78
NM_001144072,99
NM_017770,76
NM_032452,56
NM_016172,97
NM_001012425,106
NM_003331,77
NM_021632,97
NM_133463,102
NM_001346484,36
NM_030959,NaN
NM_005331,131
NM_003169,82
NM_001282380,92
NM_020415,100
NM_001159936,75
NM_001272086,59
NM_001009614,NaN
NM_001122965,102
NM_005951,82
NM_001727,114
NM_183061,102
NM_001290264,91
NM_001308153,80
NM_198236,80
NM_015313,85
NM_001130524,91
NM_032539,104
NM_173728,87
NM_014448,112
NM_052910,112
NM_001130955,45
NM_153213,86
NM_002581,80
NM_002646,89
NM_001321378,117
NM_001288772,102
NM_001345965,26
NM_001242853,NaN
NM_178033,76
NM_001271682,80
NM_001324318,127
NM_014334,NaN
NM_025235,94
NM_021191,88
NM_205839,93
NM_014373,89
NM_152783,91
NM_021193,NaN
NM_001320417,51
NM_021925,80
NM_024899,81
NM_020879,80
NM_001346186,91
NM_012265,97
NM_001201407,124
NM_001167608,97
NM_173632,88
NM_005552,73
NM_001134775,108
NM_177417,76
NM_201522,85
NM_198542,113
NM_014106,82
NM_016643,79
NM_004622,70
NM_201402,NaN
NM_001267585,87
NM_012300,66
NM_001256869,NaN
NM_001351971,76
NM_001256874,NaN
NM_145865,68
NM_181472,78
NM_001003938,87
NM_001503,96
NM_080881,127
NM_001350879,75
NM_001351156,82
NM_003312,79
NM_001350994,81
NM_030755,106
NM_001004698,91
NM_001286272,116
NM_001320327,73
NM_001317177,102
NM_203298,110
NM_004180,86
NM_001011667,84
NM_001159377,76
NM_032309,108
NM_207338,91
NM_020998,81
NM_016468,98
NM_001199120,111
NM_080822,111
NM_145287,80
NM_001291702,101
NM_001271318,36
NM_144631,74
NM_004864,71
NM_145806,90
NM_014643,53
NM_213605,120
NM_001318005,79
NM_194318,81
NM_021648,89
NM_022820,70
NM_001003937,84
NM_003309,87
NM_001010984,75
NM_006987,111
NM_001258285,NaN
NM_174920,120
NM_000415,98
NM_005782,61
NM_001135147,117
NM_018375,86
NM_005259,114
NM_001351275,74
NM_021059,117
NM_001005464,117
NM_014437,119
NM_014579,76
NM_213568,73
NM_017767,81
NM_173596,100
NM_012319,97
NM_006979,117
NM_001130026,27
NM_001206938,108
NM_005672,73
NM_033222,96
NM_006144,79
NM_001346011,84
NM_005317,71
NM_001350492,59
NM_033423,115
NM_002104,103
NM_004715,73
NM_000552,103
NM_032136,101
NM_017549,63
NM_001256012,131
NM_001040113,92
NM_003802,89
NM_001145809,118
NM_001101387,96
NM_014225,104
NM_019108,73
NM_001354169,119
NM_001220488,61
NM_020975,104
NM_017521,84
NM_002857,117
NM_004061,72
NM_016039,99
NM_002908,103
NM_198794,84
NM_032490,72
NM_152309,105
NM_145686,111
NM_001142651,89
NM_052897,91
NM_153836,87
NM_001317971,40
NM_014258,77
NM_018713,93
NM_001243722,73
NM_001330061,73
NM_001099687,73
NM_001205259,73
NM_001014985,96
NM_022063,72
NM_001012614,81
NM_014433,95
NM_138345,65
NM_001039656,67
NM_198508,77
NM_016354,73
NM_005054,80
NM_001013743,86
NM_001177949,79
NM_000327,107
NM_001005327,NaN
NM_001005279,76
NM_001300837,91
NM_006239,100
NM_001005184,NaN
NM_006240,110
NM_020706,85
NM_002293,79
NM_015465,105
NM_194296,116
NM_001007527,84
NM_016269,67
NM_080608,84
NM_014892,74
NM_018368,122
NM_014698,93
NM_139242,85
NM_020431,91
NM_001318792,102
NM_032356,123
NM_003966,100
NM_001017390,80
NM_001321882,87
NM_006181,69
NM_021229,98
NM_145807,80
NM_001080472,70
NM_203402,76
NM_001267822,78
NM_144617,90
NM_001354107,74
NM_181515,84
NM_001142966,104
NM_001286045,92
NM_001349192,68
NM_005778,94
NM_001198844,82
NM_006743,80
NM_001478,83
NM_153446,108
NM_173593,NaN
NM_030824,32
NM_001004751,24
NM_001083112,116
NM_001752,116
NM_001283,97
NM_001042367,119
NM_182557,87
NM_001143979,84
NM_001190329,113
NM_001330269,115
NM_001184768,104
NM_001358683,102
NM_004341,102
NM_002632,85
NM_152868,92
NM_001304452,95
NM_152361,110
NM_201628,91
NM_002630,113
NM_001005853,NaN
NM_001322058,102
NM_001288768,62
NM_005019,119
NM_001013439,53
NM_006600,89
NM_001029883,NaN
NM_001353214,102
NM_021010,93
NM_001925,93
NM_000926,104
NM_001277083,NaN
NM_004084,93
NM_001136213,62
NM_014271,90
NM_001099771,62
NM_001083538,62
NM_174981,62
NM_001137671,62
NM_001277304,62
NM_001672,71
NM_178527,74
NM_001100420,103
NM_004549,99
NM_001355519,85
NM_001330059,110
NM_001008215,74
NM_016565,91
NM_023077,105
NM_001301733,120
NM_001321205,81
NM_005180,108
NM_001012426,91
NM_001286264,72
NM_030788,100
NM_033102,80
NM_021646,108
NM_001322177,53
NM_001012509,99
NM_001256704,82
NM_003873,87
NM_201266,86
NM_001174116,92
NM_001282628,79
NM_001201539,93
NM_004056,102
NM_001300940,67
NM_001194995,66
NM_178537,62
NM_005181,114
NM_181672,117
NM_001168479,76
NM_001292004,114
NM_001014435,60
NM_177949,90
NM_001354211,88
NM_002139,70
NM_004479,33
NM_000150,63
NM_002034,63
NM_033014,93
NM_000149,63
NM_002686,78
NM_000148,86
NM_001080790,96
NM_001242362,113
NM_001008390,85
NM_006581,91
NM_178155,91
NM_001353127,67
NM_001242400,84
NM_001512,113
NM_153699,113
NM_020247,109
NM_001004742,99
NM_145740,113
NM_000846,107
NM_021818,94
NM_001253849,106
NM_020795,92
NM_001165035,74
NM_006486,62
NM_014293,NaN
NM_153214,82
NM_020642,75
NM_006329,76
NM_004640,110
NM_004913,91
NM_001101,79
NM_005804,129
NM_001203260,99
NM_006519,75
NM_001144994,NaN
NM_006520,77
NM_145798,62
NM_152990,83
NM_003909,116
NM_031297,56
NM_207396,58
NM_207340,98
NM_006630,85
NM_182489,NaN
NM_001199042,108
NM_001129895,98
NM_001037582,73
NM_003847,76
NM_001080474,96
NM_001098612,102
NM_003846,73
NM_001252335,77
NM_033130,97
NM_052884,69
NM_002096,95
NM_145754,89
NM_001318714,54
NM_001145939,81
NM_002572,86
NM_001278522,97
NM_000515,115
NM_022557,115
NM_001010912,80
NM_001278309,76
NM_001288743,94
NM_006142,76
NM_014932,102
NM_015247,86
NM_001008394,80
NM_001128933,85
NM_001525,65
NM_021167,72
NM_001526,78
NM_006645,65
NM_021951,72
NM_006557,97
NM_001243476,90
NM_000982,93
NM_033036,68
NM_001314077,85
NM_001080142,83
NM_021143,90
NM_138434,68
NM_000217,104
NM_015492,101
NM_018125,94
NM_001037806,81
NM_032358,83
NM_001905,90
NM_005952,79
NM_033050,90
NM_032562,100
NM_001193495,112
NM_014427,79
NM_001080143,83
NM_001136180,71
NM_176870,79
NM_153716,122
NM_001324366,100
NM_005877,76
NM_024726,83
NM_006802,81
NM_175617,79
NM_001301272,82
NM_001301267,80
NM_003335,85
NM_005946,79
NM_005947,80
NM_001178106,89
NM_001318893,76
NM_017840,85
NM_001029997,72
NM_001288760,81
NM_001178099,93
NM_001282225,90
NM_197977,86
NM_024331,68
NM_052864,117
NM_001329662,81
NM_006965,94
NM_001330513,59
NM_006430,77
NM_145911,81
NM_006963,92
NM_001351623,128
NM_000713,130
NM_001253823,104
NM_006969,113
NM_000257,100
NM_000121,84
NM_152613,117
NM_001130677,55
NM_001256346,31
NM_005456,138
NM_024577,100
NM_001318480,95
NM_004328,87
NM_001256875,97
NM_177477,101
NM_000946,68
NM_024685,103
NM_001178007,47
NM_001348677,108
NM_001077188,129
NM_153456,72
NM_033631,107
NM_001099404,124
NM_054107,NaN
NM_001004451,NaN
NM_001002906,50
NM_173554,86
NM_022151,90
NM_005674,110
NM_001004484,NaN
NM_203412,82
NM_007345,90
NM_004234,85
NM_014235,93
NM_001330529,101
NM_001320953,121
NM_006300,85
NM_001127192,87
NM_020216,113
NM_001354469,65
NM_178861,106
NM_001128598,88
NM_006978,126
NM_018164,88
NM_020395,131
NM_001256456,90
NM_001353513,108
NM_001136043,66
NM_016174,73
NM_001330112,86
NM_001306215,77
NM_005493,80
NM_198903,81
NM_001018159,75
NM_012416,104
NM_001278639,103
NM_001318329,117
NM_007322,117
NM_006267,80
NM_178525,76
NM_001010874,105
NM_012473,121
NM_001288565,88
NM_001122772,NaN
NM_001350103,41
NM_001291379,67
NM_001144000,82
NM_001077665,82
NM_001160389,100
NM_001101426,NaN
NM_001190810,82
NM_013390,112
NM_001256530,105
NM_016267,81
NM_153690,87
NM_001286035,98
NM_001318787,74
NM_001291470,81
NM_152611,80
NM_004739,118
NM_001136483,100
NM_152685,82
NM_024307,90
NM_006317,101
NM_203327,57
NM_033438,72
NM_020125,81
NM_021181,115
NM_001184714,88
NM_001301043,99
NM_199464,79
NM_001330754,52
NM_152536,65
NM_001135599,109
NM_003239,89
NM_001163075,102
NM_001080465,NaN
NM_025215,72
NM_001033050,111
NM_001286643,104
NM_001013672,68
NM_001301135,121
NM_001012416,97
NM_182501,109
NM_031307,117
NM_014621,46
NM_004463,101
NM_001199297,62
NM_001039885,69
NM_145690,81
NM_001308080,27
NM_001040702,122
NM_015934,115
NM_001079559,77
NM_080389,122
NM_024294,66
NM_006826,66
NM_003697,NaN
NM_001256295,107
NM_003405,96
NM_005238,91
NM_001172438,89
NM_181334,81
NM_003404,92
NM_052938,84
NM_030764,84
NM_052939,71
NM_031282,50
NM_031281,59
NM_001284217,59
NM_006761,74
NM_003731,102
NM_001184866,49
NM_001002901,103
NM_000741,105
NM_001347716,89
NM_000824,105
NM_000738,97
NM_001114618,99
NM_002408,86
NM_002409,79
NM_207416,71
NM_001008493,80
NM_002064,114
NM_025239,93
NM_000638,109
NM_018440,94
NM_001359125,88
NM_001037729,NaN
NM_199245,75
NM_004854,120
NM_004781,75
NM_018641,103
NM_001270764,86
NM_003762,69
NM_005638,109
NM_001037131,96
NM_000197,95
NM_003761,76
NM_005406,83
NM_004850,73
NM_138450,83
NM_000863,76
NM_001304441,91
NM_004994,93
NM_001080138,83
NM_001330183,87
NM_004530,86
NM_002422,88
NM_173601,74
NM_001318527,94
NM_001195470,81
NM_024312,81
NM_153365,110
NM_001206929,128
NM_001355204,85
NM_173664,96
NM_015514,122
NM_032156,84
NM_004066,120
NM_005898,80
NM_001240,77
NM_025057,75
NM_130803,81
NM_001320748,44
NM_018122,109
NM_001039618,85
NM_000442,NaN
NM_001293640,106
NM_001301875,84
NM_145019,75
NM_005187,73
NM_005093,83
NM_182972,115
NM_015649,102
NM_207410,92
NM_173521,102
NM_001256272,91
NM_005324,121
NM_002386,110
NM_003384,80
NM_002107,116
NM_016440,73
NM_001288837,66
NM_022143,93
NM_033171,104
NM_001321965,85
NM_001330635,109
NM_018214,104
NM_032387,95
NM_030891,99
NM_003298,96
NM_006590,83
NM_001252385,77
NM_001301175,92
NM_002917,57
NM_032582,100
NM_015017,99
NM_014709,83
NM_020798,65
NM_001321291,79
NM_020935,85
NM_198469,65
NM_001320272,81
NM_018407,96
NM_024848,107
NM_002662,80
NM_002663,96
NM_001145450,103
NM_207359,83
NM_001100879,118
NM_052969,85
NM_177444,84
NM_001351860,74
NM_001024630,110
NM_012398,76
NM_001644,96
NM_001001890,71
NM_001347712,89
NM_002143,98
NM_178460,73
NM_024790,78
NM_001127258,99
